loan_id,payment_amount,payment_date,missed
10415,2433,2014-12-19,0
11129,1047,2001-02-13,1
11129,1280,2001-02-25,1
11129,1180,2001-04-06,0
11129,989,2001-05-25,0
11129,1025,2001-06-27,1
11129,1150,2001-08-08,1
11129,1298,2001-09-13,1
10402,184,2000-07-20,0
10402,310,2000-07-31,0
10402,264,2000-09-14,1
10402,266,2000-10-01,0
10402,182,2000-10-15,1
10402,280,2000-11-30,1
11043,830,2008-01-11,0
11043,1513,2008-02-22,1
11043,1586,2008-03-28,0
11043,1207,2008-05-14,0
11043,898,2008-06-07,1
11043,1159,2008-07-21,0
11043,1218,2008-08-26,1
10018,1206,2002-09-22,1
10018,1134,2002-10-18,1
10018,1190,2002-11-06,0
10018,733,2002-12-04,1
10018,1074,2003-01-09,0
10018,916,2003-01-30,1
11099,760,2012-04-14,0
11099,992,2012-05-07,1
11099,1193,2012-06-13,1
11099,1098,2012-06-23,0
11099,825,2012-07-31,0
11099,1332,2012-09-14,1
11993,1034,2010-04-05,1
11993,1233,2010-05-01,0
11993,1030,2010-06-01,1
11993,1731,2010-06-18,1
11993,1637,2010-07-31,1
11993,1049,2010-08-30,0
10809,2292,2008-09-10,0
10809,1544,2008-10-21,0
10809,1769,2008-11-26,0
10809,1749,2009-01-01,1
10809,2067,2009-01-23,0
10809,2574,2009-03-10,1
10809,2072,2009-04-14,1
10626,779,2010-09-03,0
10626,653,2010-10-01,0
10626,527,2010-11-15,1
10626,576,2010-12-09,1
10626,780,2011-01-27,1
10626,969,2011-02-16,0
11534,1634,2009-11-18,1
11534,2500,2009-12-19,1
11534,1504,2009-12-29,1
11534,2634,2010-01-29,0
11534,1653,2010-02-20,1
11534,2359,2010-03-07,1
11534,1622,2010-03-18,0
11534,1802,2010-04-02,1
11807,2747,2001-12-27,1
11807,1465,2002-01-18,1
11807,1594,2002-03-02,1
11807,1467,2002-04-12,0
11807,2355,2002-05-25,0
11807,1613,2002-07-09,1
11807,1713,2002-08-26,1
11807,2770,2002-09-29,1
10677,818,2014-05-15,1
10677,1073,2014-06-03,1
10677,1237,2014-07-10,0
10677,770,2014-08-23,1
10677,1056,2014-10-05,1
10677,990,2014-11-15,0
10677,1180,2014-12-04,0
11781,1272,2000-07-21,0
11781,1922,2000-08-13,0
11781,1735,2000-09-15,1
11781,1798,2000-10-29,1
11781,1489,2000-11-22,0
11781,2293,2000-12-11,0
11781,1569,2001-01-05,1
11781,2097,2001-01-20,0
10495,366,2012-11-27,1
10495,254,2012-12-30,0
10495,384,2013-01-28,0
10495,236,2013-02-12,1
10495,371,2013-03-13,1
10495,401,2013-04-12,0
10495,234,2013-05-26,0
11113,1254,2011-09-22,0
11113,974,2011-10-24,1
11113,914,2011-12-10,1
11113,936,2012-01-16,1
11113,1705,2012-02-12,1
11113,970,2012-03-02,0
11113,917,2012-04-14,1
10370,177,2014-04-23,0
10370,185,2014-05-07,0
10370,279,2014-06-02,1
10370,234,2014-07-21,1
10370,253,2014-08-14,1
10370,340,2014-09-16,1
10813,2239,2009-02-18,1
10813,2006,2009-03-20,1
10813,2066,2009-04-24,0
10813,1226,2009-06-12,0
10813,1997,2009-06-26,0
10813,2066,2009-08-09,0
11606,1354,2010-11-20,1
11606,1348,2010-12-09,0
11606,2145,2010-12-20,0
11606,1441,2011-01-30,1
11606,1340,2011-02-25,1
11606,2022,2011-03-07,1
11606,1312,2011-04-01,0
11606,2290,2011-05-14,1
11606,1605,2011-05-30,0
10052,2508,2001-04-16,1
10052,1576,2001-05-03,0
10052,2587,2001-06-04,1
10052,2076,2001-07-06,0
10052,2476,2001-07-18,0
11264,2359,2011-09-24,1
11264,1630,2011-10-12,0
11264,1882,2011-11-03,1
11264,1531,2011-11-27,1
11264,2192,2011-12-29,0
11264,1389,2012-01-30,0
11264,1708,2012-02-09,0
11264,2397,2012-02-26,0
10770,784,2006-06-22,1
10770,510,2006-08-07,1
10770,716,2006-09-07,0
10770,867,2006-09-18,1
10770,573,2006-10-21,1
10393,829,2005-05-09,0
10393,533,2005-06-22,0
10393,539,2005-07-02,1
10393,638,2005-07-18,1
10393,769,2005-08-16,1
10393,745,2005-09-17,1
10393,548,2005-10-13,0
10393,535,2005-11-30,1
10393,840,2005-12-31,1
10443,1585,2011-04-07,0
10443,1933,2011-05-19,1
10443,1943,2011-06-22,0
10443,2642,2011-07-18,1
10443,2094,2011-08-03,0
10443,2270,2011-09-20,1
10443,1452,2011-09-30,1
10443,1471,2011-11-04,1
10443,2171,2011-11-28,0
11091,545,2006-03-17,0
11091,689,2006-04-28,0
11091,751,2006-06-14,1
11091,550,2006-07-19,0
11091,847,2006-08-28,0
11091,695,2006-10-09,1
11091,794,2006-11-23,0
11091,575,2006-12-05,1
11061,751,2000-04-02,0
11061,1030,2000-05-06,1
11061,551,2000-05-27,1
11061,909,2000-06-19,0
11061,971,2000-07-20,0
11061,700,2000-08-09,0
10134,867,2003-10-15,1
10134,814,2003-11-19,0
10134,1030,2003-12-07,0
10134,1118,2003-12-27,1
10134,1146,2004-01-27,0
10134,1000,2004-03-12,0
10134,1058,2004-03-25,0
10134,649,2004-04-30,0
11390,521,2005-09-18,0
11390,468,2005-11-02,1
11390,290,2005-12-14,1
11390,449,2006-01-11,0
11390,464,2006-02-15,0
11390,385,2006-03-16,1
11367,2812,2003-12-09,1
11367,1482,2003-12-21,0
11367,1922,2004-02-08,1
11367,2263,2004-03-04,1
11367,2187,2004-04-03,1
11367,1956,2004-04-19,1
11367,1460,2004-05-26,0
11367,2222,2004-06-26,0
11873,241,2003-11-02,0
11873,198,2003-12-07,1
11873,148,2004-01-25,0
11873,151,2004-03-01,1
11873,195,2004-04-08,0
11873,182,2004-05-13,1
11873,183,2004-06-21,0
11257,285,2011-11-03,1
11257,265,2011-12-08,1
11257,301,2012-01-06,1
11257,322,2012-01-19,0
11257,349,2012-02-18,0
11257,382,2012-03-25,1
11257,282,2012-05-07,1
11895,2100,2001-04-07,0
11895,1600,2001-05-03,1
11895,1543,2001-05-27,0
11895,1313,2001-07-12,1
11895,1415,2001-08-30,0
10357,2382,2010-11-16,1
10357,2526,2010-11-27,0
10357,1789,2010-12-31,0
10357,1898,2011-02-13,1
10357,1905,2011-03-21,1
10357,1848,2011-04-07,1
10357,1751,2011-04-25,1
10357,1835,2011-06-10,0
10357,2410,2011-07-20,1
11752,2128,2007-09-04,1
11752,1741,2007-09-19,0
11752,1908,2007-10-02,0
11752,2881,2007-11-10,1
11752,1714,2007-12-08,1
11752,1947,2007-12-25,1
11752,1820,2008-01-19,1
10872,549,2009-07-19,1
10872,339,2009-08-23,0
10872,501,2009-09-05,1
10872,483,2009-09-20,0
10872,339,2009-10-05,1
10872,480,2009-11-03,1
11951,1356,2000-09-27,0
11951,1711,2000-11-01,1
11951,1271,2000-12-11,0
11951,1001,2001-01-19,0
11951,1598,2001-02-02,0
10531,1310,2006-02-17,0
10531,979,2006-03-22,0
10531,1327,2006-04-11,0
10531,1145,2006-05-18,0
10531,1404,2006-05-28,0
10531,1484,2006-07-05,0
10531,1322,2006-08-02,0
10531,1104,2006-09-09,1
11661,2303,2012-02-20,0
11661,2077,2012-04-02,1
11661,1511,2012-05-01,0
11661,2294,2012-06-17,1
11661,1610,2012-07-14,1
11661,1820,2012-08-08,1
11661,2693,2012-09-05,1
11661,1611,2012-10-09,0
11661,1798,2012-11-16,1
10143,734,2007-09-18,1
10143,939,2007-10-19,1
10143,717,2007-11-01,0
10143,676,2007-12-13,1
10143,678,2008-01-16,0
10143,539,2008-02-28,0
10143,668,2008-03-17,0
11913,198,2010-09-15,1
11913,273,2010-10-29,0
11913,267,2010-11-09,1
11913,196,2010-12-04,1
11913,236,2011-01-12,1
11928,2033,2000-11-23,0
11928,1687,2000-12-05,1
11928,2041,2000-12-28,1
11928,2359,2001-01-12,0
11928,2513,2001-01-24,0
11928,1572,2001-02-11,0
11879,1279,2012-11-10,1
11879,1040,2012-12-23,0
11879,936,2013-02-10,1
11879,906,2013-03-21,0
11879,875,2013-05-05,0
11906,1042,2010-11-07,0
11906,1004,2010-11-19,1
11906,1120,2010-12-27,0
11906,1651,2011-02-14,0
11906,1417,2011-02-27,1
11906,1692,2011-03-13,1
10543,287,2006-01-30,0
10543,337,2006-02-25,1
10543,358,2006-03-26,1
10543,354,2006-05-12,0
10543,372,2006-06-13,1
10064,1514,2003-02-25,1
10064,1288,2003-04-07,1
10064,1161,2003-05-14,1
10064,1505,2003-06-01,0
10064,1817,2003-07-15,1
10064,1228,2003-08-02,1
10064,1773,2003-09-05,0
10951,2146,2007-08-25,0
10951,2258,2007-10-13,0
10951,1468,2007-10-25,0
10951,1509,2007-11-19,1
10951,2097,2007-11-29,0
10951,2403,2008-01-10,0
10411,1862,2005-05-07,1
10411,1924,2005-06-24,0
10411,1736,2005-07-20,1
10411,2258,2005-08-09,1
10411,1389,2005-08-27,1
10411,1300,2005-09-13,0
10242,629,2008-05-18,1
10242,583,2008-06-18,1
10242,604,2008-07-27,1
10242,795,2008-09-07,1
10242,643,2008-10-21,0
10242,788,2008-11-13,0
10242,764,2008-12-10,1
10242,706,2008-12-23,0
10242,769,2009-01-14,1
11495,986,2012-12-01,1
11495,1402,2013-01-11,1
11495,949,2013-02-12,0
11495,931,2013-03-02,1
11495,780,2013-03-20,0
10652,1371,2006-03-14,1
10652,845,2006-04-03,0
10652,1025,2006-05-02,0
10652,1383,2006-05-27,1
10652,1121,2006-06-30,1
10652,840,2006-08-14,1
10652,825,2006-09-29,0
10061,1968,2005-08-20,1
10061,1542,2005-09-21,1
10061,2161,2005-10-09,1
10061,2280,2005-10-25,1
10061,1607,2005-11-19,0
10488,256,2012-07-30,0
10488,439,2012-09-03,0
10488,395,2012-09-23,0
10488,276,2012-10-14,1
10488,279,2012-11-11,0
10411,140,2006-05-13,0
10411,213,2006-06-05,0
10411,210,2006-06-23,1
10411,123,2006-07-21,0
10411,177,2006-08-21,1
10411,150,2006-09-08,0
10411,122,2006-10-16,1
10343,476,2003-03-25,1
10343,314,2003-04-14,0
10343,331,2003-05-07,1
10343,365,2003-06-09,1
10343,444,2003-06-26,1
10343,477,2003-08-09,1
10343,352,2003-09-23,1
10343,568,2003-10-05,0
11470,1615,2007-07-09,1
11470,2047,2007-08-01,1
11470,2508,2007-09-01,0
11470,2619,2007-10-08,0
11470,2313,2007-11-26,0
11470,2200,2007-12-28,1
11840,1749,2006-11-13,0
11840,2314,2006-11-30,0
11840,1629,2007-01-02,1
11840,2484,2007-02-14,1
11840,2618,2007-03-02,0
11117,2245,2002-03-18,1
11117,1355,2002-04-07,1
11117,1933,2002-04-27,1
11117,2541,2002-05-18,1
11117,2441,2002-06-11,1
11117,2173,2002-07-03,0
11178,288,2011-04-30,0
11178,190,2011-05-16,0
11178,171,2011-06-22,1
11178,168,2011-07-10,1
11178,216,2011-08-09,0
11178,168,2011-08-28,0
11178,189,2011-10-12,0
11178,207,2011-11-14,1
11178,193,2011-12-26,0
11461,2285,2007-08-23,0
11461,2197,2007-09-11,0
11461,1977,2007-09-21,1
11461,1919,2007-10-17,0
11461,1413,2007-11-12,0
11461,1813,2007-12-06,0
11461,2208,2008-01-02,0
10750,1301,2005-12-09,0
10750,1153,2005-12-29,1
10750,1609,2006-01-19,1
10750,1031,2006-02-04,1
10750,1349,2006-03-17,1
10750,1691,2006-04-14,0
10750,1300,2006-04-25,0
10750,1859,2006-06-11,1
10750,1453,2006-07-08,0
10484,1124,2010-01-26,1
10484,867,2010-02-19,1
10484,835,2010-03-21,1
10484,873,2010-04-23,0
10484,975,2010-06-06,1
10484,961,2010-07-12,0
10484,1094,2010-08-03,1
10484,730,2010-08-14,0
10484,1066,2010-09-05,1
11640,192,2012-10-01,1
11640,205,2012-11-15,0
11640,243,2012-12-25,1
11640,260,2013-02-02,1
11640,253,2013-03-19,0
11640,161,2013-04-18,1
11640,133,2013-05-06,0
11640,258,2013-05-24,1
11640,237,2013-06-23,0
11970,1848,2001-07-05,1
11970,2334,2001-08-10,0
11970,1956,2001-08-29,1
11970,1406,2001-09-14,0
11970,1615,2001-10-30,0
11970,1440,2001-12-17,0
11970,1592,2002-01-16,0
11970,1609,2002-01-27,1
10283,962,2011-03-16,1
10283,841,2011-04-30,0
10283,1087,2011-05-20,0
10283,1280,2011-07-06,1
10283,1209,2011-07-20,1
10283,1230,2011-08-04,1
10283,889,2011-08-31,1
10283,958,2011-09-15,1
10283,1217,2011-09-25,1
11606,1706,2001-05-25,1
11606,1805,2001-06-30,0
11606,2545,2001-08-17,1
11606,2137,2001-09-12,0
11606,1694,2001-10-15,0
11606,2188,2001-11-20,1
11606,2217,2001-11-30,1
11975,90,2009-07-31,1
11975,77,2009-09-09,1
11975,69,2009-10-21,0
11975,52,2009-11-17,0
11975,99,2009-12-11,1
11975,89,2010-01-05,1
11975,57,2010-02-09,0
11975,63,2010-02-19,0
11975,99,2010-04-02,1
10111,602,2009-03-30,1
10111,593,2009-05-07,0
10111,455,2009-06-19,0
10111,587,2009-07-25,0
10111,509,2009-09-02,0
10111,497,2009-09-22,1
10111,518,2009-11-07,1
10111,478,2009-12-13,0
10111,387,2010-01-23,1
11669,1964,2010-05-19,1
11669,1216,2010-06-14,1
11669,2142,2010-07-22,0
11669,1323,2010-08-27,1
11669,2097,2010-09-08,0
11669,1297,2010-10-18,1
11669,1960,2010-12-06,0
11669,2184,2011-01-24,1
11669,2111,2011-02-28,1
10187,496,2009-02-02,0
10187,511,2009-03-21,1
10187,587,2009-04-15,1
10187,446,2009-05-27,1
10187,462,2009-07-04,0
10187,762,2009-08-08,0
10187,582,2009-08-20,1
10272,1361,2008-10-27,0
10272,1111,2008-11-06,0
10272,1330,2008-12-09,1
10272,1607,2009-01-24,1
10272,2117,2009-03-10,0
10272,1746,2009-03-20,1
10272,2081,2009-04-29,0
10272,1738,2009-06-12,0
10272,1365,2009-07-11,0
11089,1137,2001-05-18,1
11089,1645,2001-06-11,1
11089,931,2001-07-25,0
11089,1020,2001-09-07,1
11089,1211,2001-10-23,0
11089,1470,2001-11-05,0
11089,1100,2001-11-29,0
11089,1166,2002-01-08,1
11742,985,2010-05-15,0
11742,752,2010-06-10,1
11742,827,2010-07-11,0
11742,514,2010-07-21,0
11742,587,2010-08-18,1
11742,517,2010-09-13,1
11742,553,2010-10-31,1
11742,820,2010-11-25,1
11877,1522,2004-06-03,0
11877,1764,2004-06-16,0
11877,1829,2004-07-13,0
11877,1947,2004-07-23,1
11877,1536,2004-08-13,0
11877,2071,2004-09-14,0
11479,259,2009-06-18,1
11479,271,2009-07-05,1
11479,234,2009-07-30,1
11479,338,2009-08-21,0
11479,195,2009-09-21,0
11894,2112,2011-07-14,1
11894,1445,2011-08-08,1
11894,2059,2011-09-12,1
11894,1694,2011-10-31,1
11894,2096,2011-12-18,0
11894,2109,2012-02-05,0
10347,389,2011-07-14,1
10347,335,2011-08-20,0
10347,497,2011-10-05,1
10347,447,2011-10-26,0
10347,370,2011-11-25,1
10423,423,2012-08-24,0
10423,320,2012-10-10,1
10423,334,2012-11-01,1
10423,381,2012-11-11,0
10423,431,2012-12-07,0
11748,713,2004-10-23,1
11748,736,2004-11-04,1
11748,1065,2004-11-28,0
11748,1134,2005-01-06,0
11748,853,2005-02-15,1
11748,1152,2005-02-25,1
10652,1117,2011-07-02,0
10652,960,2011-08-12,0
10652,1644,2011-09-29,1
10652,1105,2011-10-18,1
10652,1205,2011-11-02,1
10652,1670,2011-12-02,1
10652,896,2011-12-17,0
10652,1615,2012-01-02,0
10389,880,2008-10-13,0
10389,1122,2008-11-27,1
10389,934,2008-12-13,1
10389,1440,2009-01-29,0
10389,1108,2009-02-21,0
10389,800,2009-03-28,0
10389,992,2009-04-25,1
10389,1019,2009-06-02,1
10510,1575,2006-07-12,1
10510,1046,2006-08-22,0
10510,1212,2006-10-09,0
10510,940,2006-11-19,0
10510,1619,2006-12-16,1
10510,1706,2007-01-26,0
11155,282,2013-06-07,0
11155,337,2013-07-18,0
11155,306,2013-08-22,1
11155,319,2013-10-05,0
11155,482,2013-11-18,1
11155,325,2013-12-31,1
11155,477,2014-01-28,1
10123,1091,2000-05-03,0
10123,1317,2000-06-01,1
10123,845,2000-07-10,0
10123,820,2000-07-26,0
10123,1233,2000-08-08,0
10123,1160,2000-09-10,0
10146,1100,2015-02-02,1
10146,996,2015-03-01,1
10146,1309,2015-04-13,0
10146,985,2015-05-17,1
10146,1122,2015-06-01,0
10146,1262,2015-06-27,1
10146,800,2015-08-02,0
11887,842,2011-06-30,0
11887,831,2011-07-25,0
11887,852,2011-09-08,1
11887,740,2011-09-21,0
11887,497,2011-10-26,1
11887,888,2011-11-28,0
11887,889,2011-12-27,1
11887,700,2012-01-26,1
11887,672,2012-02-06,0
10562,715,2004-12-13,0
10562,871,2005-01-13,0
10562,595,2005-02-14,1
10562,695,2005-03-02,0
10562,754,2005-03-21,1
10562,750,2005-04-10,1
10562,1094,2005-05-05,1
10860,2123,2000-04-10,0
10860,1651,2000-04-26,1
10860,2262,2000-06-14,1
10860,1630,2000-07-08,1
10860,1506,2000-08-25,1
10860,1620,2000-09-24,0
10860,2242,2000-10-29,1
10860,1831,2000-12-05,1
10860,1783,2001-01-17,1
11291,1724,2014-06-16,0
11291,1959,2014-07-22,0
11291,1248,2014-08-07,1
11291,1414,2014-09-21,1
11291,1217,2014-10-27,1
11291,2155,2014-11-17,1
11291,1133,2014-12-10,0
11291,1830,2015-01-26,1
11291,1540,2015-03-09,1
10363,1589,2008-01-03,1
10363,1556,2008-02-12,1
10363,1452,2008-03-19,1
10363,1585,2008-04-26,0
10363,1381,2008-05-23,1
10363,1189,2008-06-22,1
10363,908,2008-08-08,0
10363,1358,2008-09-23,1
10363,1476,2008-11-03,0
11719,1357,2000-05-02,0
11719,1922,2000-05-25,1
11719,1413,2000-07-05,1
11719,1558,2000-08-18,0
11719,2136,2000-09-07,0
11719,1325,2000-10-22,0
11719,1287,2000-11-05,0
11719,1379,2000-11-30,0
11719,2085,2001-01-01,0
11100,77,2012-03-08,0
11100,103,2012-04-19,0
11100,67,2012-05-17,1
11100,110,2012-06-14,0
11100,89,2012-07-01,0
11100,93,2012-08-05,1
11100,97,2012-08-28,0
11635,226,2014-04-05,1
11635,159,2014-05-16,0
11635,253,2014-06-16,1
11635,186,2014-07-21,1
11635,214,2014-08-11,1
11635,240,2014-09-04,0
11635,255,2014-10-01,0
11635,251,2014-10-13,1
11635,226,2014-11-06,1
10553,893,2001-11-22,1
10553,1119,2001-12-14,0
10553,1174,2002-01-19,1
10553,908,2002-01-31,1
10553,716,2002-03-07,0
10553,950,2002-04-20,1
10553,1171,2002-05-07,0
10553,1183,2002-05-21,1
10424,1021,2000-08-15,1
10424,1430,2000-09-23,0
10424,1571,2000-10-29,1
10424,1549,2000-12-13,1
10424,1692,2001-01-03,0
10424,1504,2001-01-30,1
10424,1011,2001-02-25,1
10810,667,2006-11-16,0
10810,770,2006-12-11,0
10810,599,2007-01-03,0
10810,810,2007-01-15,0
10810,908,2007-02-06,1
10810,796,2007-03-09,1
11291,484,2001-06-02,0
11291,550,2001-07-13,0
11291,484,2001-08-13,0
11291,697,2001-09-29,1
11291,632,2001-10-10,1
11291,555,2001-10-27,1
11435,1026,2000-04-15,0
11435,1829,2000-05-02,1
11435,1488,2000-06-15,0
11435,1628,2000-07-21,1
11435,1621,2000-09-01,0
10380,738,2008-09-22,0
10380,1344,2008-10-24,1
10380,914,2008-11-29,1
10380,876,2008-12-14,0
10380,1330,2009-01-17,1
11681,629,2003-07-22,0
11681,952,2003-08-13,1
11681,804,2003-08-26,1
11681,920,2003-09-21,1
11681,550,2003-11-08,0
11681,578,2003-11-18,1
10042,1135,2000-12-02,0
10042,1315,2001-01-05,1
10042,1721,2001-01-18,1
10042,1187,2001-02-02,1
10042,1351,2001-03-12,0
10042,1010,2001-04-02,0
10042,1439,2001-04-27,0
11730,1908,2001-11-19,1
11730,1924,2001-12-29,0
11730,2224,2002-01-10,0
11730,1277,2002-02-06,0
11730,1663,2002-02-28,0
11164,2299,2014-11-08,0
11164,2539,2014-11-24,1
11164,2339,2015-01-11,1
11164,1941,2015-02-22,1
11164,2552,2015-03-30,0
11164,2581,2015-05-17,0
11164,1937,2015-07-02,1
11164,1423,2015-08-10,0
11164,1896,2015-09-02,1
10256,449,2007-09-29,0
10256,496,2007-11-13,1
10256,502,2007-12-04,1
10256,588,2008-01-03,1
10256,811,2008-01-25,0
10873,314,2002-12-11,0
10873,334,2003-01-01,1
10873,327,2003-01-22,1
10873,330,2003-02-16,0
10873,310,2003-03-14,0
10159,280,2005-10-04,1
10159,249,2005-11-21,1
10159,284,2005-12-06,0
10159,223,2006-01-17,0
10159,189,2006-02-27,0
11241,1361,2012-01-21,1
11241,1337,2012-02-24,1
11241,1539,2012-03-30,0
11241,1225,2012-04-28,0
11241,1661,2012-05-11,1
11241,1425,2012-06-25,0
11241,1247,2012-07-18,1
11241,1255,2012-08-16,0
11241,1097,2012-10-03,1
11338,195,2007-04-05,0
11338,174,2007-04-20,0
11338,252,2007-06-03,1
11338,191,2007-07-11,1
11338,183,2007-08-29,1
11338,262,2007-09-23,0
11338,215,2007-10-14,1
11338,253,2007-10-27,0
11075,1815,2012-07-07,1
11075,1609,2012-08-16,1
11075,2356,2012-09-28,0
11075,1860,2012-10-21,0
11075,1658,2012-12-09,0
11075,2197,2012-12-28,0
11075,1769,2013-01-08,1
11075,2083,2013-01-19,1
11075,1520,2013-02-28,1
10136,1779,2006-06-20,1
10136,2298,2006-07-14,0
10136,1521,2006-08-09,1
10136,2322,2006-09-19,1
10136,2528,2006-10-16,1
10136,1764,2006-11-01,0
10136,2043,2006-12-10,1
10136,2553,2007-01-01,0
10033,1125,2014-06-28,1
10033,857,2014-07-28,1
10033,1217,2014-09-02,0
10033,619,2014-10-10,0
10033,1023,2014-11-03,1
10033,1227,2014-11-30,1
10033,705,2014-12-11,1
10033,644,2015-01-03,1
11368,1425,2006-08-08,1
11368,1641,2006-09-02,0
11368,1485,2006-10-10,1
11368,1453,2006-10-31,1
11368,1356,2006-11-28,1
11368,1620,2006-12-17,1
11085,1633,2002-06-02,1
11085,2607,2002-07-06,0
11085,1525,2002-08-12,1
11085,1726,2002-09-13,0
11085,1647,2002-10-15,1
11085,1586,2002-10-29,0
11085,2569,2002-11-26,0
10757,2264,2013-01-18,0
10757,2310,2013-02-19,1
10757,1810,2013-04-04,1
10757,1643,2013-05-15,1
10757,1557,2013-06-19,0
10757,2178,2013-07-06,1
10321,218,2000-09-21,1
10321,367,2000-10-14,1
10321,320,2000-11-26,1
10321,419,2000-12-30,0
10321,333,2001-02-09,1
11110,2007,2002-01-13,0
11110,2236,2002-01-26,1
11110,1654,2002-02-20,0
11110,1975,2002-03-11,1
11110,1876,2002-04-28,1
11110,1437,2002-05-12,0
11788,242,2003-04-28,0
11788,271,2003-06-15,0
11788,278,2003-08-01,1
11788,228,2003-09-10,1
11788,250,2003-10-13,0
11788,354,2003-10-27,1
11788,254,2003-11-23,1
11788,298,2003-12-22,1
11008,289,2009-09-26,1
11008,231,2009-10-14,1
11008,279,2009-11-15,0
11008,425,2009-12-20,0
11008,294,2010-02-01,1
11008,250,2010-02-27,1
11008,260,2010-03-12,1
11008,266,2010-04-10,1
11008,321,2010-04-23,0
11351,552,2004-04-11,0
11351,516,2004-05-25,0
11351,551,2004-06-24,0
11351,500,2004-07-24,1
11351,379,2004-09-11,1
11351,555,2004-09-26,0
11351,400,2004-10-15,0
11780,2394,2002-01-09,1
11780,2209,2002-02-26,1
11780,1711,2002-03-21,0
11780,2320,2002-04-14,0
11780,1821,2002-05-17,0
10729,535,2003-06-04,0
10729,574,2003-07-10,0
10729,631,2003-08-09,1
10729,559,2003-09-17,0
10729,560,2003-11-04,0
10729,451,2003-12-07,0
10192,954,2012-05-10,0
10192,891,2012-06-13,0
10192,932,2012-06-30,1
10192,1642,2012-07-29,1
10192,1625,2012-09-16,0
10645,1869,2013-09-30,1
10645,1897,2013-11-04,1
10645,2137,2013-12-02,0
10645,1364,2014-01-10,0
10645,2112,2014-02-08,0
10645,1149,2014-03-29,1
10645,1711,2014-04-23,1
11600,757,2002-02-25,1
11600,916,2002-04-06,0
11600,764,2002-05-13,1
11600,776,2002-06-10,0
11600,577,2002-06-28,1
11600,689,2002-08-02,1
11600,854,2002-09-02,1
11790,969,2007-03-18,1
11790,930,2007-05-02,1
11790,588,2007-06-05,1
11790,911,2007-07-03,0
11790,612,2007-07-17,1
11790,946,2007-08-15,0
11790,575,2007-10-01,1
11169,910,2001-04-20,0
11169,774,2001-05-15,0
11169,840,2001-06-29,0
11169,1034,2001-07-23,1
11169,711,2001-08-06,0
11169,1029,2001-09-07,0
11056,2030,2004-10-13,1
11056,1496,2004-11-04,0
11056,1647,2004-11-20,0
11056,1824,2004-12-22,1
11056,1444,2005-01-02,1
11056,1418,2005-01-29,0
11056,2223,2005-02-17,1
11056,1651,2005-03-07,1
11056,2388,2005-04-12,1
10385,1861,2008-11-30,0
10385,2371,2008-12-29,1
10385,2000,2009-01-15,1
10385,1551,2009-02-21,1
10385,1256,2009-03-17,1
10385,2214,2009-04-17,1
10385,2193,2009-05-10,0
10385,2202,2009-05-23,0
11149,1713,2002-07-26,0
11149,2411,2002-08-16,1
11149,2331,2002-08-30,0
11149,2485,2002-09-10,0
11149,2245,2002-10-14,1
11149,2289,2002-11-06,1
11149,2350,2002-12-24,0
11149,2456,2003-01-31,1
11149,1577,2003-02-16,1
10984,238,2014-01-14,1
10984,288,2014-02-06,1
10984,244,2014-03-06,1
10984,295,2014-04-21,1
10984,187,2014-05-29,0
10984,229,2014-06-27,0
11212,2290,2000-12-18,1
11212,2330,2001-01-30,0
11212,2332,2001-02-23,1
11212,1239,2001-03-28,1
11212,1539,2001-04-09,0
10382,395,2014-06-26,0
10382,298,2014-07-31,0
10382,234,2014-08-28,1
10382,319,2014-10-12,0
10382,348,2014-11-10,1
10382,332,2014-11-25,0
10998,1510,2002-12-25,0
10998,2250,2003-01-12,0
10998,1275,2003-02-01,0
10998,1375,2003-03-17,1
10998,1849,2003-04-12,0
10998,1813,2003-05-20,0
10998,1918,2003-07-02,0
10998,2227,2003-07-26,0
10998,2151,2003-08-24,0
10715,845,2013-11-09,0
10715,831,2013-12-21,1
10715,1661,2014-01-06,1
10715,1625,2014-01-26,1
10715,945,2014-02-09,1
10715,1466,2014-03-30,1
10715,1571,2014-05-04,0
10715,1266,2014-05-22,0
10700,734,2014-03-02,1
10700,594,2014-03-15,1
10700,946,2014-04-03,1
10700,641,2014-05-15,1
10700,540,2014-06-05,1
10700,737,2014-06-28,0
10700,703,2014-07-24,0
11649,2301,2013-09-23,0
11649,2326,2013-11-03,1
11649,1357,2013-12-06,0
11649,1980,2014-01-15,0
11649,1493,2014-02-01,1
11850,610,2011-09-02,0
11850,443,2011-10-15,1
11850,649,2011-11-19,0
11850,480,2012-01-05,1
11850,359,2012-02-21,0
10940,2061,2000-10-28,1
10940,1932,2000-12-06,0
10940,1803,2000-12-25,0
10940,2303,2001-01-31,1
10940,2459,2001-02-14,0
10940,2370,2001-03-03,0
10940,2596,2001-03-16,1
11033,2261,2007-04-19,1
11033,2608,2007-05-20,1
11033,2664,2007-06-23,1
11033,1642,2007-07-19,0
11033,1799,2007-08-19,0
11033,2548,2007-10-04,1
11033,2206,2007-10-31,0
11033,2321,2007-12-02,0
11033,2679,2008-01-11,1
11740,244,2004-02-25,0
11740,279,2004-03-29,1
11740,368,2004-04-20,0
11740,326,2004-05-07,1
11740,193,2004-06-12,1
11740,226,2004-07-09,1
11740,314,2004-08-21,1
11740,250,2004-09-20,1
11740,263,2004-10-10,1
10476,87,2001-06-16,1
10476,152,2001-07-28,1
